StrategyName,Direction,OpenPrice,ClosePrice,Profit/Loss,Profit/Loss in pips,Open Date,Close Date,First Commission,Second Commission,Deposit Curve,Percent Change,Adjusted Open Date,Adjusted Close Date,Parameters
,BUY,1.2283676,1.23527,91.9,69,02/12/2018 18:00:00,02/14/2018 09:00:00,0.535,0.5525,8879.4374999999873,0.010332958796171202,02/12/2018 18:00:00,02/14/2018 09:00:00,
,SELL,1.23529,1.24032,-68.7,-50.3,02/14/2018 09:00:00,02/14/2018 15:00:00,0.5525,0.5525,8809.632499999987,-0.0078614214019751133,02/14/2018 09:00:00,02/14/2018 15:00:00,
,BUY,1.2404515,1.24717,91.06,67.2,02/14/2018 15:00:00,02/15/2018 11:00:00,0.5525,0.52625,8899.6137499999859,0.010213961819633117,02/14/2018 15:00:00,02/15/2018 11:00:00,
,SELL,1.2472,1.24826,-13.47,-10.6,02/15/2018 11:00:00,02/15/2018 16:00:00,0.52625,0.52625,8885.0912499999868,-0.0016318123918579218,02/15/2018 11:00:00,02/15/2018 16:00:00,
,BUY,1.24827,1.24713,-14.47,-11.4,02/15/2018 16:00:00,02/15/2018 17:00:00,0.52625,0.52625,8869.5687499999876,-0.0017470276402618994,02/15/2018 16:00:00,02/15/2018 17:00:00,
,SELL,1.24717,1.25079,-45.86,-36.2,02/15/2018 17:00:00,02/15/2018 19:00:00,0.52625,0.52625,8822.6562499999873,-0.0052891523051783584,02/15/2018 17:00:00,02/15/2018 19:00:00,
,BUY,1.2508338,1.24876,-26.13,-20.7,02/15/2018 19:00:00,02/16/2018 10:00:00,0.52625,0.52,8795.4799999999886,-0.0030802798193569716,02/15/2018 19:00:00,02/16/2018 10:00:00,
,SELL,1.2487604,1.24066,103.24,81,02/16/2018 10:00:00,02/19/2018 22:00:00,0.52,0.5325,8897.6674999999886,0.011618183430580268,02/16/2018 10:00:00,02/19/2018 23:00:00,
,BUY,1.24066,1.23781,-37.29,-28.5,02/19/2018 22:00:00,02/20/2018 06:00:00,0.5325,0.5325,8859.3124999999873,-0.0043106802990785431,02/19/2018 23:00:00,02/20/2018 06:00:00,
,SELL,1.2377902,1.23238,71.53,54.1,02/20/2018 06:00:00,02/21/2018 14:00:00,0.5325,0.54,8929.7699999999877,0.0079529308848740286,02/20/2018 06:00:00,02/21/2018 14:00:00,
,BUY,1.23237,1.23022,-28.65,-21.5,02/21/2018 14:00:00,02/21/2018 19:00:00,0.54,0.54,8900.0399999999881,-0.0033293130730130344,02/21/2018 14:00:00,02/21/2018 19:00:00,
,SELL,1.2302206,1.22862,21.25,16,02/21/2018 19:00:00,02/22/2018 11:00:00,0.54,0.54,8920.2099999999882,0.002266281949294621,02/21/2018 19:00:00,02/22/2018 11:00:00,
,BUY,1.2286438,1.23069,27.23,20.5,02/22/2018 11:00:00,02/23/2018 03:00:00,0.54,0.5425,8946.3574999999873,0.0029312650711137028,02/22/2018 11:00:00,02/23/2018 03:00:00,
,SELL,1.23069,1.23062,0.93,0.7,02/23/2018 03:00:03,02/23/2018 17:00:00,0.5425,0.5425,8946.2024999999885,-1.7325486936871912E-05,02/23/2018 03:00:03,02/23/2018 17:00:00,
,BUY,1.2306738,1.22883,-24.61,-18.4,02/23/2018 17:00:00,02/25/2018 23:00:00,0.5425,0.58333333333333337,8920.4666666666544,-0.0028767327067919734,02/23/2018 17:00:00,02/25/2018 23:00:00,
,SELL,1.22883,1.23154,-39.63,-27.1,02/25/2018 23:00:00,02/26/2018 02:00:00,0.58333333333333337,0.58333333333333337,8879.66999999999,-0.0045733780743905756,02/25/2018 23:00:00,02/26/2018 02:00:00,
,BUY,1.23155,1.23042,-16.45,-11.3,02/26/2018 02:00:00,02/26/2018 13:00:00,0.58333333333333337,0.58333333333333337,8862.0533333333224,-0.0019839325860833579,02/26/2018 02:00:00,02/26/2018 13:00:00,
,SELL,1.2304302,1.2332,-40.25,-27.7,02/26/2018 13:00:00,02/27/2018 00:00:00,0.58333333333333337,0.5875,8820.6324999999888,-0.00467395441838915,02/26/2018 13:00:00,02/27/2018 00:00:00,
,BUY,1.23321,1.22874,-64.63,-44.7,02/27/2018 00:00:00,02/27/2018 13:00:00,0.5875,0.5875,8754.82749999999,-0.0074603493570329065,02/27/2018 00:00:00,02/27/2018 13:00:00,
,SELL,1.2287508,1.22155,103.32,72,02/27/2018 13:00:00,03/01/2018 16:00:00,0.5875,0.575,8856.98499999999,0.011668705065862173,02/27/2018 13:00:00,03/01/2018 16:00:00,
,BUY,1.2216076,1.23216,150.72,105.5,03/01/2018 16:00:00,03/05/2018 02:00:00,0.575,0.5875,9006.5424999999886,0.016885825142528656,03/01/2018 16:00:00,03/05/2018 02:00:00,
,SELL,1.23216,1.23276,-8.72,-6,03/05/2018 02:00:00,03/05/2018 15:00:00,0.5875,0.5875,8996.64749999999,-0.0010986457899908461,03/05/2018 02:00:00,03/05/2018 15:00:00,
,BUY,1.2328376,1.24089,116.83,80.5,03/05/2018 15:00:00,03/07/2018 07:00:00,0.5875,0.59166666666666667,9112.2983333333232,0.012854881035778414,03/05/2018 15:00:00,03/07/2018 07:00:00,
,SELL,1.24088,1.24349,-37.75,-26.1,03/07/2018 07:00:00,03/07/2018 10:00:00,0.59166666666666667,0.59166666666666667,9073.36499999999,-0.0042726139892624087,03/07/2018 07:00:00,03/07/2018 10:00:00,
,BUY,1.2435,1.24174,-25.35,-17.6,03/07/2018 10:00:00,03/07/2018 12:00:00,0.59166666666666667,0.59166666666666667,9046.8316666666578,-0.0029243101466030381,03/07/2018 10:00:00,03/07/2018 12:00:00,
,SELL,1.2417306,1.24118,7.9,5.5,03/07/2018 12:00:00,03/08/2018 07:00:00,0.59166666666666667,0.5925,9053.5474999999915,0.0007423409189847483,03/07/2018 12:00:00,03/08/2018 07:00:00,
,BUY,1.24119,1.23826,-42.78,-29.3,03/08/2018 07:00:00,03/08/2018 09:00:00,0.5925,0.5925,9009.5824999999913,-0.0048561075092388023,03/08/2018 07:00:00,03/08/2018 09:00:00,
,SELL,1.23825,1.24104,-40.54,-27.9,03/08/2018 09:00:00,03/08/2018 12:00:00,0.5925,0.5925,8967.857499999991,-0.0046311801906470584,03/08/2018 09:00:00,03/08/2018 12:00:00,
,BUY,1.24101,1.23508,-85.77,-59.3,03/08/2018 12:00:00,03/08/2018 14:00:00,0.5925,0.5925,8880.9024999999911,-0.0096962959101435341,03/08/2018 12:00:00,03/08/2018 14:00:00,
,SELL,1.2350602,1.23125,54.57,38.1,03/08/2018 14:00:00,03/09/2018 14:00:00,0.5925,0.57,8934.30999999999,0.0060137469136722762,03/08/2018 14:00:00,03/09/2018 14:00:00,
,BUY,1.2313238,1.23119,-1.84,-1.3,03/09/2018 14:00:00,03/12/2018 09:00:00,0.57,0.5925,8931.30749999999,-0.00033606400494280058,03/09/2018 14:00:00,03/12/2018 09:00:00,
,SELL,1.23118,1.23295,-26.34,-17.7,03/12/2018 09:00:00,03/12/2018 17:00:00,0.5925,0.5925,8903.78249999999,-0.0030818555961710722,03/12/2018 09:00:00,03/12/2018 17:00:00,
,BUY,1.2329738,1.23291,-0.95,-0.6,03/12/2018 17:00:00,03/13/2018 09:00:00,0.5925,0.61,8901.62999999999,-0.00024175118832924636,03/12/2018 17:00:00,03/13/2018 09:00:00,
,SELL,1.23292,1.23371,-11.92,-7.9,03/13/2018 09:00:00,03/13/2018 11:00:00,0.61,0.61,8888.48999999999,-0.0014761341462181008,03/13/2018 09:00:00,03/13/2018 11:00:00,
,BUY,1.2337438,1.23888,77.37,51.4,03/13/2018 11:00:00,03/14/2018 07:00:00,0.61,0.62,8964.6299999999919,0.0085661344052815856,03/13/2018 11:00:00,03/14/2018 07:00:00,
,SELL,1.2388706,1.23751,20.67,13.6,03/14/2018 07:00:00,03/14/2018 23:00:00,0.62,0.62,8984.0599999999922,0.0021674067976035051,03/14/2018 07:00:00,03/14/2018 23:00:00,
,BUY,1.23752,1.23596,-23.75,-15.6,03/14/2018 23:00:00,03/15/2018 09:00:00,0.62,0.62,8959.0699999999924,-0.0027815931772494622,03/14/2018 23:00:00,03/15/2018 09:00:00,
,SELL,1.2359502,1.23184,62.41,41.1,03/15/2018 09:00:00,03/16/2018 07:00:00,0.62,0.62,9020.2399999999925,0.0068277176090822062,03/15/2018 09:00:00,03/16/2018 07:00:00,
,BUY,1.23183,1.23087,-14.68,-9.6,03/16/2018 07:00:00,03/16/2018 12:00:00,0.62,0.62,9004.3199999999924,-0.0017649197804049655,03/16/2018 07:00:00,03/16/2018 12:00:00,
,SELL,1.2308502,1.22824,39.83,26.1,03/16/2018 12:00:00,03/19/2018 09:00:00,0.62,0.64,9042.8899999999921,0.004283499475807139,03/16/2018 12:00:00,03/19/2018 09:00:00,
,BUY,1.2282638,1.23166,55.83,34,03/19/2018 09:00:00,03/20/2018 09:00:00,0.64,0.66,9097.4199999999928,0.0060301518651670761,03/19/2018 09:00:00,03/20/2018 09:00:00,
,SELL,1.2316402,1.22707,72.93,45.7,03/20/2018 09:00:00,03/21/2018 06:00:00,0.66,0.63166666666666671,9169.058333333327,0.0078745768946947917,03/20/2018 09:00:00,03/21/2018 06:00:00,
,BUY,1.22706,1.22681,-3.88,-2.5,03/21/2018 06:00:00,03/21/2018 15:00:00,0.63166666666666671,0.63166666666666671,9163.9149999999936,-0.00056094455355740094,03/21/2018 06:00:00,03/21/2018 15:00:00,
,SELL,1.22682,1.2328,-92.88,-59.8,03/21/2018 15:00:00,03/21/2018 17:57:43,0.63166666666666671,0.63166666666666671,9069.77166666666,-0.010273265665748045,03/21/2018 15:00:00,03/21/2018 17:57:43,
,BUY,1.2330815,1.23179,-19.85,-12.9,03/21/2018 18:00:00,03/22/2018 10:00:00,0.63166666666666671,0.62,9048.6699999999928,-0.0023265929333392684,03/21/2018 18:00:00,03/22/2018 10:00:00,
,SELL,1.2317902,1.23369,-28.65,-19,03/22/2018 10:00:00,03/23/2018 00:00:00,0.62,0.60333333333333339,9018.79666666666,-0.0033014059893147854,03/22/2018 10:00:00,03/23/2018 00:00:00,
,BUY,1.2337,1.23372,0.3,0.2,03/23/2018 00:00:00,03/23/2018 14:00:00,0.60333333333333339,0.60333333333333339,9017.8899999999921,-0.00010053078034442086,03/23/2018 00:00:00,03/23/2018 14:00:00,
,SELL,1.23372,1.23587,-31.78,-21.5,03/23/2018 14:00:00,03/23/2018 15:00:00,0.60333333333333339,0.60333333333333339,8984.9033333333246,-0.0036579140648940736,03/23/2018 14:00:00,03/23/2018 15:00:00,
,BUY,1.2359376,1.24298,103.7,70.4,03/23/2018 15:00:00,03/27/2018 07:00:00,0.60333333333333339,0.625,9087.3749999999927,0.011404871356434731,03/23/2018 15:00:00,03/27/2018 07:00:00,
,SELL,1.2429802,1.24129,26.48,16.9,03/27/2018 07:00:00,03/27/2018 23:00:00,0.625,0.625,9112.6049999999923,0.0027763793174596166,03/27/2018 07:00:00,03/27/2018 23:00:00,
,BUY,1.24129,1.23936,-29.31,-19.3,03/27/2018 23:00:00,03/28/2018 05:00:00,0.625,0.625,9082.0449999999928,-0.0033535964743341249,03/27/2018 23:00:00,03/28/2018 05:00:00,
,SELL,1.2393406,1.2334,89.92,59.4,03/28/2018 05:00:00,03/29/2018 04:00:00,0.625,0.6,9170.7399999999925,0.00976597231130211,03/28/2018 05:00:00,03/29/2018 04:00:00,
,BUY,1.23336,1.23085,-37.12,-25.1,03/29/2018 04:00:00,03/29/2018 06:00:00,0.6,0.6,9132.419999999991,-0.0041785068598609882,03/29/2018 04:00:00,03/29/2018 06:00:00,
,SELL,1.23085,1.23183,-14.43,-9.8,03/29/2018 06:00:00,03/29/2018 10:00:00,0.6,0.6,9116.78999999999,-0.0017114850171149633,03/29/2018 06:00:00,03/29/2018 10:00:00,
,BUY,1.23183,1.22985,-29.11,-19.8,03/29/2018 10:00:00,03/29/2018 13:00:00,0.6,0.6,9086.4799999999886,-0.003324635096344365,03/29/2018 10:00:00,03/29/2018 13:00:00,
,SELL,1.2298402,1.2315,-24.32,-16.6,03/29/2018 13:00:00,03/30/2018 01:00:00,0.6,0.61,9060.94999999999,-0.0028096688706736677,03/29/2018 13:00:00,03/30/2018 01:00:00,
,BUY,1.23151,1.23181,4.53,3,03/30/2018 01:00:00,03/30/2018 18:00:00,0.61,0.61,9064.2599999999911,0.00036530385886704078,03/30/2018 01:00:00,03/30/2018 18:00:00,
,SELL,1.2317502,1.23267,-13.89,-9.2,03/30/2018 18:00:00,04/02/2018 00:00:00,0.61,0.655,9049.1049999999923,-0.0016719511576233307,03/30/2018 18:00:00,04/02/2018 00:00:00,
,BUY,1.23266,1.23118,-24.35,-14.8,04/02/2018 00:00:00,04/02/2018 13:00:00,0.655,0.655,9023.4449999999924,-0.0028356395466733867,04/02/2018 00:00:00,04/02/2018 13:00:00,
,SELL,1.2311902,1.23233,-18.7,-11.4,04/02/2018 13:00:00,04/03/2018 05:00:00,0.655,0.6725,9003.4174999999923,-0.0022194959907219651,04/02/2018 13:00:00,04/03/2018 05:00:00,
,BUY,1.23231,1.22883,-58.02,-34.8,04/03/2018 05:00:00,04/03/2018 09:00:00,0.6725,0.6725,8944.0524999999925,-0.0065936073718673863,04/03/2018 05:00:00,04/03/2018 09:00:00,
,SELL,1.2288102,1.22948,-11.09,-6.7,04/03/2018 09:00:00,04/04/2018 06:00:00,0.6725,0.66,8931.6299999999919,-0.0013889117936193456,04/03/2018 09:00:00,04/04/2018 06:00:00,
,BUY,1.2295,1.22798,-24.68,-15.2,04/04/2018 06:00:00,04/04/2018 17:00:00,0.66,0.66,8905.6299999999919,-0.0029110028068784783,04/04/2018 06:00:00,04/04/2018 17:00:00,
,SELL,1.2279808,1.2258,35.31,21.8,04/04/2018 17:00:00,04/06/2018 00:00:00,0.66,0.665,8939.61499999999,0.0038161253050035533,04/04/2018 17:00:00,04/06/2018 00:00:00,
,BUY,1.22582,1.22359,-36.91,-22.3,04/06/2018 00:00:00,04/06/2018 05:00:00,0.665,0.665,8901.37499999999,-0.004277589135550001,04/06/2018 00:00:00,04/06/2018 05:00:00,
,SELL,1.22358,1.22481,-20.27,-12.3,04/06/2018 05:00:00,04/06/2018 11:00:00,0.665,0.665,8879.77499999999,-0.0024265913973965129,04/06/2018 05:00:00,04/06/2018 11:00:00,
,BUY,1.2248538,1.22673,30.85,18.8,04/06/2018 11:00:00,04/09/2018 08:00:00,0.665,0.6975,8909.2624999999916,0.0033207485550029278,04/06/2018 11:00:00,04/09/2018 08:00:00,
,SELL,1.22674,1.23135,-80.53,-46.1,04/09/2018 08:00:00,04/09/2018 11:00:00,0.6975,0.6975,8827.33749999999,-0.0091954861583662135,04/09/2018 08:00:00,04/09/2018 11:00:00,
,BUY,1.2313738,1.23155,3.05,1.8,04/09/2018 11:00:00,04/10/2018 05:00:00,0.6975,0.7025,8828.98749999999,0.00018691932873299996,04/09/2018 11:00:00,04/10/2018 05:00:00,
,SELL,1.23155,1.23304,-25.79,-14.9,04/10/2018 05:00:00,04/10/2018 06:00:00,0.7025,0.7025,8801.7924999999886,-0.0030801946429306372,04/10/2018 05:00:00,04/10/2018 06:00:00,
,BUY,1.2330638,1.23745,75.69,43.9,04/10/2018 06:00:00,04/11/2018 15:00:00,0.7025,0.7,8876.079999999989,0.0084400421845891565,04/10/2018 06:00:00,04/11/2018 15:00:00,
,SELL,1.2374506,1.23687,9.91,5.8,04/11/2018 15:00:00,04/12/2018 06:00:00,0.7,0.705,8884.5849999999882,0.00095819325648250242,04/11/2018 15:00:00,04/12/2018 06:00:00,
,BUY,1.23689,1.23457,-40.41,-23.2,04/12/2018 06:00:00,04/12/2018 07:00:00,0.705,0.705,8842.7649999999885,-0.004707029084644895,04/12/2018 06:00:00,04/12/2018 07:00:00,
,SELL,1.2345802,1.23288,29.47,17,04/12/2018 07:00:00,04/12/2018 23:00:00,0.705,0.70500000000000007,8870.824999999988,0.0031732156175132468,04/12/2018 07:00:00,04/12/2018 23:00:00,
,BUY,1.2329,1.23123,-29.04,-16.7,04/12/2018 23:00:00,04/13/2018 10:00:00,0.70500000000000007,0.70500000000000007,8840.3749999999873,-0.0034326006882111604,04/12/2018 23:00:00,04/13/2018 10:00:00,
,SELL,1.23126,1.2342,-50.95,-29.4,04/13/2018 10:00:00,04/13/2018 15:00:00,0.70500000000000007,0.70500000000000007,8788.0149999999867,-0.005922825671987971,04/13/2018 10:00:00,04/13/2018 15:00:00,
,BUY,1.2342976,1.2372,50.01,29,04/13/2018 15:00:00,04/17/2018 08:00:00,0.70500000000000007,0.735,8836.5849999999864,0.0055268453683795238,04/13/2018 15:00:00,04/17/2018 08:00:00,
,SELL,1.2372202,1.23727,-0.94,-0.5,04/17/2018 08:00:00,04/17/2018 22:00:00,0.735,0.75166666666666659,8834.15833333332,-0.00027461589139540695,04/17/2018 08:00:00,04/17/2018 22:00:00,
,BUY,1.23728,1.23596,-24.29,-13.2,04/17/2018 22:00:00,04/18/2018 07:00:00,0.75166666666666659,0.75166666666666659,8808.3649999999852,-0.0029197273084874062,04/17/2018 22:00:00,04/18/2018 07:00:00,
,SELL,1.23592,1.23832,-44.04,-24,04/18/2018 07:00:00,04/18/2018 10:00:00,0.75166666666666659,0.75166666666666659,8762.82166666665,-0.0051704639094014571,04/18/2018 07:00:00,04/18/2018 10:00:00,
,BUY,1.2384215,1.23678,-29.97,-16.4,04/18/2018 10:00:00,04/19/2018 00:00:00,0.75166666666666659,0.7416666666666667,8731.3583333333172,-0.0035905481738853751,04/18/2018 10:00:00,04/19/2018 00:00:00,
,SELL,1.23677,1.23884,-37.65,-20.7,04/19/2018 00:00:00,04/19/2018 06:00:00,0.7416666666666667,0.7416666666666667,8692.224999999984,-0.0044819295966740513,04/19/2018 00:00:00,04/19/2018 06:00:00,
,BUY,1.23883,1.23661,-40.2,-22.2,04/19/2018 06:00:00,04/19/2018 07:00:00,0.7416666666666667,0.7416666666666667,8650.54166666665,-0.0047954733492672338,04/19/2018 06:00:00,04/19/2018 07:00:00,
,SELL,1.2366106,1.22166,269.5,149.5,04/19/2018 07:00:00,04/24/2018 04:00:00,0.7416666666666667,0.73,8918.5699999999833,0.030983994258548454,04/19/2018 07:00:00,04/24/2018 04:00:00,
,BUY,1.22166,1.21961,-37.32,-20.5,04/24/2018 04:00:00,04/24/2018 06:00:00,0.73,0.73,8879.7899999999845,-0.0043482307141166025,04/24/2018 04:00:00,04/24/2018 06:00:00,
,SELL,1.21961,1.22111,-27.18,-15,04/24/2018 06:00:00,04/24/2018 09:00:00,0.73,0.73,8851.1499999999851,-0.0032253014992471071,04/24/2018 06:00:00,04/24/2018 09:00:00,
,BUY,1.2211338,1.22171,10.41,5.8,04/24/2018 09:00:00,04/25/2018 03:00:00,0.73,0.73,8860.0999999999858,0.0010111680403112298,04/24/2018 09:00:00,04/25/2018 03:00:00,
,SELL,1.2217006,1.21784,69.8,38.6,04/25/2018 03:00:00,04/26/2018 04:00:00,0.73,0.72416666666666663,8928.4458333333187,0.0077138896099742619,04/25/2018 03:00:00,04/26/2018 04:00:00,
,BUY,1.21783,1.21652,-23.87,-13.1,04/26/2018 04:00:00,04/26/2018 06:00:00,0.72416666666666663,0.72416666666666663,8903.1274999999841,-0.0028356932220847952,04/26/2018 04:00:00,04/26/2018 06:00:00,
,SELL,1.21653,1.21835,-33.07,-18.2,04/26/2018 06:00:00,04/26/2018 09:00:00,0.72416666666666663,0.72416666666666663,8868.60916666665,-0.0038771019884117678,04/26/2018 06:00:00,04/26/2018 09:00:00,
,BUY,1.21834,1.2157,-47.77,-26.4,04/26/2018 09:00:00,04/26/2018 10:00:00,0.72416666666666663,0.72416666666666663,8819.3908333333166,-0.0055497240219272541,04/26/2018 09:00:00,04/26/2018 10:00:00,
,SELL,1.21569,1.22065,-89.27,-49.6,04/26/2018 10:00:00,04/26/2018 10:55:18,0.72416666666666663,0.72416666666666663,8728.6724999999824,-0.010286235755700927,04/26/2018 10:00:00,04/26/2018 10:55:18,
,BUY,1.21999,1.21501,-88.69,-49.8,04/26/2018 11:00:00,04/26/2018 12:06:20,0.72416666666666663,0.72416666666666663,8638.5341666666482,-0.010326694389477255,04/26/2018 11:00:00,04/26/2018 12:06:20,
,SELL,1.2114802,1.21012,23.97,13.6,04/26/2018 13:00:00,04/27/2018 13:00:00,0.72416666666666663,0.685,8661.0949999999812,0.0026116506455907836,04/26/2018 13:00:00,04/27/2018 13:00:00,
,BUY,1.2101238,1.2104,4.6,2.8,04/27/2018 13:00:00,04/30/2018 07:00:00,0.685,0.685,8664.32499999998,0.00037293205997620052,04/27/2018 13:00:00,04/30/2018 07:00:00,
,SELL,1.2104104,1.20167,154.53,87.4,04/30/2018 07:00:00,05/02/2018 06:00:00,0.685,0.68166666666666664,8817.4883333333146,0.017677468623734014,04/30/2018 07:00:00,05/02/2018 06:00:00,
,BUY,1.20167,1.19653,-88.85,-51.4,05/02/2018 06:00:00,05/02/2018 11:50:07,0.68166666666666664,0.68166666666666664,8727.2749999999814,-0.010231182613794215,05/02/2018 06:00:00,05/02/2018 11:50:07,
,SELL,1.19737,1.20252,-88.11,-51.5,05/02/2018 12:00:00,05/02/2018 16:16:16,0.68166666666666664,0.68166666666666664,8637.8016666666481,-0.010252150107947045,05/02/2018 12:00:00,05/02/2018 16:16:16,
,SELL,1.1940006,1.19914,-87.03,-51.4,05/02/2018 18:00:00,05/03/2018 04:25:19,0.68166666666666664,0.6525,8549.43749999998,-0.010229936976634482,05/02/2018 18:00:00,05/03/2018 04:25:19,
,BUY,1.20017,1.19492,-86.3,-52.5,05/03/2018 06:00:00,05/03/2018 13:00:32,0.6525,0.6525,8461.83249999998,-0.010246872966788724,05/03/2018 06:00:00,05/03/2018 13:00:32,
,BUY,1.1988638,1.19659,-36.99,-22.7,05/03/2018 15:00:00,05/04/2018 05:00:00,0.6525,0.64,8423.5499999999811,-0.0045241382407415218,05/03/2018 15:00:00,05/04/2018 05:00:00,
,SELL,1.19658,1.1964,2.92,1.8,05/04/2018 05:00:00,05/04/2018 19:00:00,0.64,0.64,8425.18999999998,0.00019469226157610764,05/04/2018 05:00:00,05/04/2018 19:00:00,
,BUY,1.1964,1.19299,-55.25,-34.1,05/04/2018 19:00:10,05/07/2018 06:00:00,0,0.97,8368.9699999999812,-0.0066728465470807753,05/04/2018 22:00:00,05/07/2018 06:00:00,
,SELL,1.1929902,1.19333,-5.69,-3.4,05/07/2018 06:00:00,05/07/2018 22:00:00,0.97,0.6575,8361.65249999998,-0.00087436088311955179,05/07/2018 06:00:00,05/07/2018 22:00:00,
,BUY,1.19334,1.19169,-27.59,-16.5,05/07/2018 22:00:00,05/08/2018 06:00:00,0.6575,0.6575,8332.74749999998,-0.0034568525778846614,05/07/2018 22:00:00,05/08/2018 06:00:00,
,SELL,1.1916902,1.18755,68.99,41.4,05/08/2018 06:00:00,05/09/2018 09:00:00,0.6575,0.6375,8400.44249999998,0.0081239711151693816,05/08/2018 06:00:00,05/09/2018 09:00:00,
,BUY,1.18753,1.18553,-32.31,-20,05/09/2018 09:00:00,05/09/2018 15:00:00,0.6375,0.6375,8366.85749999998,-0.003998003676591943,05/09/2018 09:00:00,05/09/2018 15:00:00,
,SELL,1.1855506,1.18765,-33.77,-21,05/09/2018 15:00:00,05/10/2018 08:00:00,0.6375,0.63,8331.81999999998,-0.00418765348878004,05/09/2018 15:00:00,05/10/2018 08:00:00,
,BUY,1.1876838,1.18973,32.78,20.5,05/10/2018 08:00:00,05/11/2018 05:00:00,0.63,0.6125,8363.35749999998,0.0037851873900300822,05/10/2018 08:00:00,05/11/2018 05:00:00,
,SELL,1.18972,1.1936,-60.09,-38.8,05/11/2018 05:00:00,05/11/2018 08:00:00,0.6125,0.6125,8302.04249999998,-0.0073313857502803935,05/11/2018 05:00:00,05/11/2018 08:00:00,
,BUY,1.1936338,1.19684,49.29,32.1,05/11/2018 08:00:01,05/14/2018 13:00:00,0.6125,0.625,8350.0949999999812,0.0057880334869403185,05/11/2018 08:00:01,05/14/2018 13:00:00,
,SELL,1.1968204,1.18474,197.78,120.8,05/14/2018 13:00:00,05/16/2018 06:00:00,0.625,0.61833333333333329,8546.631666666648,0.023537057562419028,05/14/2018 13:00:00,05/16/2018 06:00:00,
,BUY,1.18475,1.18078,-62.82,-39.7,05/16/2018 06:00:00,05/16/2018 08:00:00,0.61833333333333329,0.61833333333333329,8482.5749999999825,-0.0074949604902826966,05/16/2018 06:00:00,05/16/2018 08:00:00,
,SELL,1.18078,1.18171,-14.6,-9.3,05/16/2018 08:00:00,05/16/2018 16:00:00,0.61833333333333329,0.61833333333333329,8466.7383333333164,-0.0018669645321928972,05/16/2018 08:00:00,05/16/2018 16:00:00,
,BUY,1.1818115,1.18026,-24.32,-15.5,05/16/2018 16:00:00,05/17/2018 05:00:00,0.61833333333333329,0.605,8441.1949999999833,-0.0030169035970758259,05/16/2018 16:00:00,05/17/2018 05:00:00,
,SELL,1.1802602,1.18056,-4.6,-3,05/17/2018 05:00:00,05/17/2018 23:00:00,0.605,0.605,8435.3849999999838,-0.00068829117204370974,05/17/2018 05:00:00,05/17/2018 23:00:00,
,BUY,1.18056,1.17764,-45.61,-29.2,05/17/2018 23:00:00,05/18/2018 08:00:00,0.605,0.605,8388.5649999999841,-0.0055504283444086783,05/17/2018 23:00:00,05/18/2018 08:00:00,
,SELL,1.1776502,1.17512,39.31,25.3,05/18/2018 08:00:00,05/21/2018 09:00:00,0.605,0.62,8426.6499999999833,0.0045401090651379823,05/18/2018 08:00:00,05/21/2018 09:00:00,
,BUY,1.1751538,1.17616,16.62,10.1,05/21/2018 09:00:00,05/22/2018 05:00:00,0.62,0.6283333333333333,8442.0216666666511,0.001824172911734537,05/21/2018 09:00:00,05/22/2018 05:00:00,
,SELL,1.17616,1.18138,-84.74,-52.2,05/22/2018 05:00:00,05/22/2018 05:54:40,0.6283333333333333,0.6283333333333333,8356.0249999999851,-0.010186738445155157,05/22/2018 05:00:00,05/22/2018 05:54:40,
,BUY,1.18176,1.17727,-72.14,-44.9,05/22/2018 06:00:00,05/22/2018 13:00:00,0.6283333333333333,0.6283333333333333,8282.62833333332,-0.0087836820338217936,05/22/2018 06:00:00,05/22/2018 13:00:00,
,SELL,1.1772608,1.17063,105.61,66.3,05/22/2018 13:00:00,05/24/2018 01:00:00,0.6283333333333333,0.60333333333333339,8387.0066666666535,0.012602078607495269,05/22/2018 13:00:00,05/24/2018 01:00:00,
,BUY,1.17063,1.17136,11.34,7.3,05/24/2018 01:00:02,05/24/2018 10:00:00,0.60333333333333339,0.60333333333333339,8397.1399999999867,0.0012082181088047975,05/24/2018 01:00:02,05/24/2018 10:00:00,
,SELL,1.17136,1.17246,-17.1,-11,05/24/2018 10:00:00,05/24/2018 13:00:00,0.60333333333333339,0.60333333333333339,8378.83333333332,-0.0021801073540118811,05/24/2018 10:00:00,05/24/2018 13:00:00,
,BUY,1.1724838,1.17101,-22.87,-14.7,05/24/2018 13:00:00,05/25/2018 00:00:00,0.60333333333333339,0.59666666666666668,8354.7633333333179,-0.0028727149762299725,05/24/2018 13:00:00,05/25/2018 00:00:00,
,SELL,1.171,1.17144,-6.81,-4.4,05/25/2018 00:00:03,05/25/2018 08:00:00,0.59666666666666668,0.59666666666666668,8346.7599999999857,-0.00095793657031564134,05/25/2018 00:00:03,05/25/2018 08:00:00,
,BUY,1.17144,1.16684,-71.09,-46,05/25/2018 08:00:00,05/25/2018 10:00:00,0.59666666666666668,0.59666666666666668,8274.4766666666528,-0.0086600469323825022,05/25/2018 08:00:00,05/25/2018 10:00:00,
,SELL,1.1668502,1.1698,-45.19,-29.5,05/25/2018 10:00:00,05/27/2018 23:00:00,0.59666666666666668,0.595,8228.0949999999848,-0.0056053897467031877,05/25/2018 10:00:00,05/27/2018 23:00:00,
